5.858904891648573088e-01
-5.982534866791751060e-01
2.059335920111911022e-01
-5.210260448290855440e-01
5.927082862482624392e-01
-6.339729384513430599e-01
-5.428930704349226311e-01
2.273866391547259003e-01
2.111914867135542551e-01
8.987141110240053354e-01
-3.246149530460318289e-03
8.996381761792913156e-01
-4.724268117598091621e-01
-5.281845463109042793e-01
-3.297562093547639073e-01
-6.637403909894941112e-01
-2.346036235268733616e-01
2.926385252146717075e-01
7.003055775790563153e-01
5.135486883153335125e-01
5.260386356474608949e-01
9.235038955466499111e-01
-9.290842656350914996e-01
-4.085947887151892832e-01
6.007864828307118987e-01
7.805172746173316689e-02
1.884826353539081900e-01
-6.275904579840534403e-01
9.004017106199475595e-01
4.677686807248262468e-01
